cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision,altitude system
228872.28622222226,2024-05-17T14:16:47.044Z,43.2231128,46.0152902,154.433,3.939,3.87,3,146,MSLV
228927.49600000004,2024-05-17T14:16:47.099Z,43.2231112,46.0152894,154.443,3.781,3.94,3,146,MSLV
228982.70577777782,2024-05-17T14:16:47.154Z,43.2231093,46.0152888,154.455,3.841,3.78,3,146,MSLV
229037.9155555556,2024-05-17T14:16:47.209Z,43.2231076,46.0152879,154.466,3.807,3.84,3,146,MSLV
229093.1253333334,2024-05-17T14:16:47.264Z,43.2231059,46.0152871,154.454,3.778,3.81,3,146,MSLV
229148.33511111117,2024-05-17T14:16:47.319Z,43.2231042,46.0152861,154.454,3.739,3.78,3,146,MSLV
229203.54488888895,2024-05-17T14:16:47.374Z,43.2231025,46.0152852,154.467,3.751,3.74,3,146,MSLV
229258.75466666673,2024-05-17T14:16:47.429Z,43.2231008,46.0152844,154.485,3.727,3.75,3,146,MSLV
229313.96444444451,2024-05-17T14:16:47.484Z,43.2230993,46.0152833,154.498,3.683,3.73,3,146,MSLV
229369.1742222223,2024-05-17T14:16:47.539Z,43.2230978,46.0152823,154.52,3.614,3.68,3,146,MSLV
229424.384,2024-05-17T14:16:47.594Z,43.2230963,46.0152813,154.51,3.476,3.62,3,146,MSLV
229479.7191111111,2024-05-17T14:16:47.649Z,43.2230948,46.0152805,154.496,3.407,3.48,3,146,MSLV
229535.0542222222,2024-05-17T14:16:47.704Z,43.2230932,46.0152799,154.497,3.334,3.41,3,146,MSLV
229590.38933333333,2024-05-17T14:16:47.759Z,43.2230916,46.0152792,154.496,3.376,3.33,3,146,MSLV
229645.72444444444,2024-05-17T14:16:47.814Z,43.2230899,46.0152785,154.502,3.463,3.38,3,146,MSLV
229701.05955555555,2024-05-17T14:16:47.869Z,43.2230883,46.0152778,154.51,3.425,3.46,3,146,MSLV
229756.39466666666,2024-05-17T14:16:47.924Z,43.2230865,46.0152772,154.492,3.564,3.43,3,146,MSLV
229811.72977777777,2024-05-17T14:16:47.979Z,43.2230852,46.0152765,154.444,3.269,3.56,3,146,MSLV
229867.06488888888,2024-05-17T14:16:48.034Z,43.2230834,46.0152759,154.398,3.402,3.27,3,146,MSLV
229922.4,2024-05-17T14:16:48.089Z,43.2230818,46.015275,154.366,3.441,3.4,3,146,MSLV
229977.7351111111,2024-05-17T14:16:48.144Z,43.2230799,46.0152743,154.353,3.587,3.44,3,146,MSLV
230033.07022222222,2024-05-17T14:16:48.199Z,43.2230784,46.0152733,154.351,3.581,3.59,3,146,MSLV
230088.40533333333,2024-05-17T14:16:48.254Z,43.2230767,46.0152723,154.314,3.559,3.58,3,146,MSLV
230143.74044444444,2024-05-17T14:16:48.309Z,43.2230749,46.0152716,154.326,3.684,3.56,3,146,MSLV
230199.07555555555,2024-05-17T14:16:48.364Z,43.2230731,46.0152707,154.348,3.757,3.69,3,146,MSLV
230254.41066666666,2024-05-17T14:16:48.419Z,43.2230714,46.0152699,154.282,3.665,3.76,3,146,MSLV
230309.74577777777,2024-05-17T14:16:48.474Z,43.2230696,46.0152693,154.25,3.64,3.67,3,146,MSLV
230365.0808888889,2024-05-17T14:16:48.529Z,43.2230676,46.0152683,154.228,3.815,3.64,3,146,MSLV
230420.416,2024-05-17T14:16:48.584Z,43.2230657,46.0152675,154.242,3.906,3.82,3,146,MSLV
230474.72084210525,2024-05-17T14:16:48.639Z,43.2230639,46.0152666,154.256,3.936,3.91,3,146,MSLV
230529.0256842105,2024-05-17T14:16:48.694Z,43.223062,46.0152657,154.257,3.972,3.94,3,146,MSLV
230583.33052631575,2024-05-17T14:16:48.749Z,43.2230603,46.0152648,154.297,3.901,3.97,3,146,MSLV
230637.635368421,2024-05-17T14:16:48.804Z,43.2230588,46.0152633,154.318,3.888,3.9,3,146,MSLV
230691.94021052626,2024-05-17T14:16:48.859Z,43.223057,46.0152624,154.357,3.922,3.89,3,146,MSLV
230746.2450526315,2024-05-17T14:16:48.914Z,43.2230551,46.0152612,154.336,3.983,3.92,3,146,MSLV
230800.54989473676,2024-05-17T14:16:48.969Z,43.2230534,46.0152598,154.338,4.052,3.98,3,146,MSLV
230854.854736842,2024-05-17T14:16:49.024Z,43.2230514,46.0152585,154.335,4.167,4.05,3,146,MSLV
230909.15957894726,2024-05-17T14:16:49.079Z,43.2230495,46.0152576,154.348,4.123,4.17,3,146,MSLV
230963.46442105251,2024-05-17T14:16:49.134Z,43.2230476,46.0152567,154.38,4.08,4.12,3,146,MSLV
231017.76926315777,2024-05-17T14:16:49.189Z,43.2230459,46.015256,154.406,3.886,4.08,3,146,MSLV
231072.07410526302,2024-05-17T14:16:49.244Z,43.223044,46.0152551,154.441,4.028,3.89,3,146,MSLV
231126.37894736827,2024-05-17T14:16:49.299Z,43.2230422,46.0152543,154.459,3.985,4.03,3,146,MSLV
231180.68378947352,2024-05-17T14:16:49.354Z,43.2230404,46.0152535,154.483,3.918,3.99,3,146,MSLV
231234.98863157877,2024-05-17T14:16:49.409Z,43.2230388,46.0152528,154.497,3.768,3.92,3,146,MSLV
231289.29347368403,2024-05-17T14:16:49.464Z,43.2230371,46.015252,154.501,3.718,3.77,3,146,MSLV
231343.59831578928,2024-05-17T14:16:49.519Z,43.2230355,46.0152511,154.503,3.661,3.72,3,146,MSLV
231397.90315789453,2024-05-17T14:16:49.574Z,43.2230338,46.0152501,154.518,3.686,3.66,3,146,MSLV
231452.208,2024-05-17T14:16:49.629Z,43.2230321,46.0152489,154.518,3.756,3.69,3,146,MSLV
231508.04235294118,2024-05-17T14:16:49.687Z,43.2230305,46.0152478,154.515,3.761,3.76,3,146,MSLV
231563.87670588234,2024-05-17T14:16:49.745Z,43.2230288,46.0152468,154.543,3.762,3.76,3,146,MSLV
231619.7110588235,2024-05-17T14:16:49.803Z,43.223027,46.0152462,154.555,3.721,3.76,3,146,MSLV
231675.54541176467,2024-05-17T14:16:49.861Z,43.2230252,46.0152457,154.549,3.674,3.72,3,146,MSLV
231731.37976470584,2024-05-17T14:16:49.920Z,43.2230234,46.0152452,154.552,3.693,3.67,3,146,MSLV
231787.214117647,2024-05-17T14:16:49.978Z,43.2230215,46.0152445,154.59,3.891,3.69,3,146,MSLV
231843.04847058817,2024-05-17T14:16:50.036Z,43.2230196,46.0152439,154.572,3.892,3.89,3,146,MSLV
231898.88282352933,2024-05-17T14:16:50.094Z,43.2230177,46.0152433,154.579,3.91,3.89,3,146,MSLV
231954.7171764705,2024-05-17T14:16:50.153Z,43.2230156,46.0152425,154.587,4.051,3.91,3,146,MSLV
232010.55152941166,2024-05-17T14:16:50.211Z,43.2230138,46.0152417,154.608,4.01,4.05,3,146,MSLV
232066.38588235283,2024-05-17T14:16:50.269Z,43.223012,46.0152407,154.628,4.041,4.01,3,146,MSLV
232122.220235294,2024-05-17T14:16:50.327Z,43.2230102,46.0152398,154.658,3.989,4.04,3,146,MSLV
232178.05458823516,2024-05-17T14:16:50.386Z,43.2230084,46.0152389,154.672,3.98,3.99,3,146,MSLV
232233.88894117632,2024-05-17T14:16:50.444Z,43.2230066,46.0152379,154.679,3.934,3.98,3,146,MSLV
232289.7232941175,2024-05-17T14:16:50.502Z,43.2230049,46.0152369,154.692,3.928,3.93,3,146,MSLV
232345.55764705865,2024-05-17T14:16:50.560Z,43.2230031,46.0152363,154.714,3.893,3.93,3,146,MSLV
232401.392,2024-05-17T14:16:50.619Z,43.2230012,46.0152356,154.718,3.931,3.89,3,146,MSLV
232454.7014736842,2024-05-17T14:16:50.671Z,43.2229993,46.015235,154.734,3.968,3.93,3,146,MSLV
232508.0109473684,2024-05-17T14:16:50.723Z,43.2229974,46.0152342,154.75,4.012,3.97,3,146,MSLV
232561.3204210526,2024-05-17T14:16:50.775Z,43.2229955,46.0152333,154.767,4.087,4.01,3,146,MSLV
232614.6298947368,2024-05-17T14:16:50.827Z,43.2229936,46.0152323,154.775,4.113,4.09,3,146,MSLV
232667.939368421,2024-05-17T14:16:50.879Z,43.2229916,46.0152313,154.766,4.153,4.11,3,146,MSLV
232721.2488421052,2024-05-17T14:16:50.931Z,43.2229899,46.0152301,154.792,4.11,4.15,3,146,MSLV
232774.5583157894,2024-05-17T14:16:50.983Z,43.2229881,46.0152289,154.814,4.108,4.11,3,146,MSLV
232827.86778947362,2024-05-17T14:16:51.035Z,43.2229862,46.015228,154.82,4.084,4.11,3,146,MSLV
232881.17726315782,2024-05-17T14:16:51.087Z,43.2229842,46.015227,154.81,4.128,4.08,3,146,MSLV
232934.48673684202,2024-05-17T14:16:51.140Z,43.2229823,46.0152262,154.836,4.143,4.13,3,146,MSLV
232987.79621052623,2024-05-17T14:16:51.192Z,43.2229803,46.0152253,154.86,4.206,4.14,3,146,MSLV
233041.10568421043,2024-05-17T14:16:51.244Z,43.2229783,46.0152243,154.859,4.284,4.21,3,146,MSLV
233094.41515789463,2024-05-17T14:16:51.296Z,43.2229763,46.0152231,154.872,4.314,4.28,3,146,MSLV
233147.72463157884,2024-05-17T14:16:51.348Z,43.2229743,46.015222,154.872,4.341,4.32,3,146,MSLV
233201.03410526304,2024-05-17T14:16:51.400Z,43.2229722,46.0152213,154.875,4.281,4.34,3,146,MSLV
233254.34357894724,2024-05-17T14:16:51.452Z,43.2229702,46.0152205,154.891,4.266,4.28,3,146,MSLV
233307.65305263145,2024-05-17T14:16:51.504Z,43.2229684,46.0152192,154.92,4.237,4.27,3,146,MSLV
233360.96252631565,2024-05-17T14:16:51.556Z,43.2229664,46.0152183,154.906,4.166,4.24,3,146,MSLV
233414.272,2024-05-17T14:16:51.609Z,43.2229645,46.0152174,154.916,4.173,4.17,3,146,MSLV
233470.968,2024-05-17T14:16:51.664Z,43.2229626,46.0152163,154.917,4.182,4.17,3,146,MSLV
233527.664,2024-05-17T14:16:51.719Z,43.2229607,46.0152152,154.916,4.213,4.18,3,146,MSLV
233584.36,2024-05-17T14:16:51.774Z,43.2229586,46.0152142,154.931,4.318,4.21,3,146,MSLV
233641.05599999998,2024-05-17T14:16:51.829Z,43.2229565,46.0152136,154.949,4.348,4.32,3,146,MSLV
233697.75199999998,2024-05-17T14:16:51.884Z,43.2229544,46.0152127,154.962,4.358,4.35,3,146,MSLV
233754.44799999997,2024-05-17T14:16:51.939Z,43.2229524,46.0152116,154.956,4.401,4.36,3,146,MSLV
233811.14399999997,2024-05-17T14:16:51.994Z,43.2229503,46.0152108,154.922,4.35,4.4,3,146,MSLV
233867.83999999997,2024-05-17T14:16:52.049Z,43.2229482,46.01521,154.905,4.33,4.35,3,146,MSLV
233924.53599999996,2024-05-17T14:16:52.104Z,43.2229462,46.0152091,154.935,4.37,4.33,3,146,MSLV
233981.23199999996,2024-05-17T14:16:52.159Z,43.2229442,46.0152082,154.946,4.323,4.37,3,146,MSLV
234037.92799999996,2024-05-17T14:16:52.214Z,43.222942,46.0152073,154.954,4.424,4.32,3,146,MSLV
234094.62399999995,2024-05-17T14:16:52.269Z,43.2229399,46.0152067,154.949,4.414,4.42,3,146,MSLV
234151.31999999995,2024-05-17T14:16:52.324Z,43.2229379,46.0152057,154.932,4.364,4.41,3,146,MSLV
234208.01599999995,2024-05-17T14:16:52.379Z,43.2229359,46.0152045,154.958,4.395,4.36,3,146,MSLV
234264.71199999994,2024-05-17T14:16:52.434Z,43.2229339,46.0152036,154.975,4.33,4.4,3,146,MSLV
234321.40799999994,2024-05-17T14:16:52.489Z,43.2229319,46.0152027,154.977,4.313,4.33,3,146,MSLV
234378.10399999993,2024-05-17T14:16:52.544Z,43.2229299,46.0152017,154.97,4.295,4.31,3,146,MSLV
234434.8,2024-05-17T14:16:52.599Z,43.2229279,46.0152009,154.968,4.266,4.3,3,146,MSLV
234492.09129411765,2024-05-17T14:16:52.657Z,43.2229258,46.0152002,154.987,4.32,4.27,3,146,MSLV
234549.3825882353,2024-05-17T14:16:52.715Z,43.2229237,46.0151994,154.986,4.326,4.32,3,146,MSLV
234606.67388235297,2024-05-17T14:16:52.773Z,43.2229216,46.0151989,154.981,4.284,4.33,3,146,MSLV
234663.96517647064,2024-05-17T14:16:52.831Z,43.2229195,46.0151983,154.973,4.267,4.28,3,146,MSLV
234721.2564705883,2024-05-17T14:16:52.890Z,43.2229174,46.0151975,154.994,4.303,4.27,3,146,MSLV
234778.54776470596,2024-05-17T14:16:52.948Z,43.2229155,46.0151969,154.995,4.179,4.3,3,146,MSLV
234835.83905882362,2024-05-17T14:16:53.006Z,43.2229135,46.0151959,154.995,4.21,4.18,3,146,MSLV
234893.13035294128,2024-05-17T14:16:53.064Z,43.2229097,46.0151938,154.983,4.182,4.21,3,146,MSLV
234950.42164705895,2024-05-17T14:16:53.123Z,43.2229077,46.0151928,154.983,4.195,4.18,3,146,MSLV
235007.7129411766,2024-05-17T14:16:53.181Z,43.2229057,46.0151918,154.955,4.195,4.19,3,146,MSLV
235065.00423529427,2024-05-17T14:16:53.239Z,43.2229038,46.0151909,154.935,4.136,4.2,3,146,MSLV
235122.29552941193,2024-05-17T14:16:53.297Z,43.2229018,46.0151901,154.925,4.112,4.14,3,146,MSLV
235179.5868235296,2024-05-17T14:16:53.356Z,43.2228999,46.0151896,154.942,4.067,4.11,3,146,MSLV
235236.87811764725,2024-05-17T14:16:53.414Z,43.2228979,46.015189,154.948,4.05,4.07,3,146,MSLV
235294.16941176492,2024-05-17T14:16:53.472Z,43.222896,46.0151885,154.948,4.057,4.05,3,146,MSLV
235351.46070588258,2024-05-17T14:16:53.530Z,43.2228941,46.015188,154.961,3.997,4.06,3,146,MSLV
235408.752,2024-05-17T14:16:53.589Z,43.2228921,46.0151872,154.938,4.008,4,3,146,MSLV
235464.1911111111,2024-05-17T14:16:53.644Z,43.2228903,46.0151868,154.903,3.874,4.01,3,146,MSLV
235519.63022222221,2024-05-17T14:16:53.699Z,43.2228882,46.0151864,154.824,3.98,3.87,3,146,MSLV
235575.06933333332,2024-05-17T14:16:53.754Z,43.2228862,46.0151857,154.827,4.046,3.98,3,146,MSLV
235630.50844444442,2024-05-17T14:16:53.809Z,43.2228842,46.015185,154.855,4.071,4.05,3,146,MSLV
235685.94755555553,2024-05-17T14:16:53.864Z,43.2228825,46.0151842,154.856,3.965,4.07,3,146,MSLV
235741.38666666663,2024-05-17T14:16:53.919Z,43.2228807,46.0151835,154.846,3.886,3.97,3,146,MSLV
235796.82577777773,2024-05-17T14:16:53.974Z,43.2228788,46.0151829,154.838,3.872,3.89,3,146,MSLV
235852.26488888884,2024-05-17T14:16:54.029Z,43.2228769,46.0151821,154.829,3.888,3.87,3,146,MSLV
235907.70399999994,2024-05-17T14:16:54.084Z,43.222875,46.0151814,154.861,3.938,3.89,3,146,MSLV
235963.14311111104,2024-05-17T14:16:54.139Z,43.2228732,46.015181,154.893,3.827,3.94,3,146,MSLV
236018.58222222215,2024-05-17T14:16:54.194Z,43.2228713,46.0151806,154.916,3.866,3.83,3,146,MSLV
236074.02133333325,2024-05-17T14:16:54.249Z,43.2228695,46.0151804,154.903,3.754,3.87,3,146,MSLV
236129.46044444435,2024-05-17T14:16:54.304Z,43.2228676,46.0151799,154.88,3.761,3.75,3,146,MSLV
236184.89955555546,2024-05-17T14:16:54.359Z,43.2228658,46.0151795,154.871,3.722,3.76,3,146,MSLV
236240.33866666656,2024-05-17T14:16:54.414Z,43.2228641,46.015179,154.855,3.655,3.72,3,146,MSLV
236295.77777777766,2024-05-17T14:16:54.469Z,43.2228624,46.0151783,154.834,3.576,3.66,3,146,MSLV
236351.21688888877,2024-05-17T14:16:54.524Z,43.2228608,46.0151777,154.831,3.503,3.58,3,146,MSLV
236406.656,2024-05-17T14:16:54.579Z,43.2228591,46.0151772,154.832,3.509,3.5,3,146,MSLV
236461.92888888888,2024-05-17T14:16:54.637Z,43.2228574,46.0151766,154.828,3.531,3.51,3,146,MSLV
236517.20177777778,2024-05-17T14:16:54.695Z,43.2228557,46.0151761,154.855,3.566,3.53,3,146,MSLV
236572.47466666668,2024-05-17T14:16:54.753Z,43.2228537,46.0151758,154.801,3.643,3.57,3,146,MSLV
236627.74755555557,2024-05-17T14:16:54.811Z,43.2228519,46.0151752,154.813,3.762,3.64,3,146,MSLV
236683.02044444447,2024-05-17T14:16:54.869Z,43.2228499,46.0151746,154.818,3.863,3.76,3,146,MSLV
236738.29333333336,2024-05-17T14:16:54.927Z,43.2228481,46.015174,154.825,3.871,3.86,3,146,MSLV
236793.56622222226,2024-05-17T14:16:54.985Z,43.2228461,46.0151735,154.814,3.906,3.87,3,146,MSLV
236848.83911111116,2024-05-17T14:16:55.043Z,43.2228443,46.015173,154.816,3.889,3.91,3,146,MSLV
236904.11200000005,2024-05-17T14:16:55.101Z,43.2228425,46.0151726,154.8,3.81,3.89,3,146,MSLV
236959.38488888895,2024-05-17T14:16:55.159Z,43.2228407,46.0151722,154.807,3.747,3.81,3,146,MSLV
237014.65777777784,2024-05-17T14:16:55.217Z,43.2228391,46.0151716,154.796,3.641,3.75,3,146,MSLV
237069.93066666674,2024-05-17T14:16:55.275Z,43.2228374,46.0151711,154.794,3.618,3.64,3,146,MSLV
237125.20355555564,2024-05-17T14:16:55.333Z,43.2228355,46.0151706,154.797,3.677,3.62,3,146,MSLV
237180.47644444453,2024-05-17T14:16:55.391Z,43.2228337,46.0151698,154.781,3.729,3.68,3,146,MSLV
237235.74933333343,2024-05-17T14:16:55.449Z,43.222832,46.0151691,154.804,3.752,3.73,3,146,MSLV
237291.02222222232,2024-05-17T14:16:55.507Z,43.2228301,46.0151683,154.817,3.809,3.75,3,146,MSLV
237346.29511111122,2024-05-17T14:16:55.565Z,43.2228282,46.0151674,154.797,3.913,3.81,3,146,MSLV
237401.568,2024-05-17T14:16:55.624Z,43.2228264,46.0151665,154.811,3.899,3.91,3,146,MSLV
237456.42610526315,2024-05-17T14:16:55.676Z,43.2228245,46.0151654,154.785,3.945,3.9,3,146,MSLV
237511.2842105263,2024-05-17T14:16:55.728Z,43.222823,46.0151644,154.788,3.769,3.95,3,146,MSLV
237566.14231578945,2024-05-17T14:16:55.780Z,43.2228211,46.0151636,154.772,3.835,3.77,3,146,MSLV
237621.0004210526,2024-05-17T14:16:55.832Z,43.2228193,46.0151629,154.737,3.764,3.84,3,146,MSLV
237675.85852631574,2024-05-17T14:16:55.884Z,43.2228175,46.0151625,154.739,3.672,3.76,3,146,MSLV
237730.7166315789,2024-05-17T14:16:55.936Z,43.2228157,46.0151624,154.725,3.631,3.67,3,146,MSLV
237785.57473684204,2024-05-17T14:16:55.988Z,43.222814,46.0151623,154.739,3.556,3.63,3,146,MSLV
237840.4328421052,2024-05-17T14:16:56.040Z,43.2228123,46.0151623,154.745,3.533,3.56,3,146,MSLV
237895.29094736834,2024-05-17T14:16:56.092Z,43.2228106,46.015162,154.781,3.595,3.53,3,146,MSLV
237950.1490526315,2024-05-17T14:16:56.145Z,43.2228088,46.0151617,154.811,3.675,3.6,3,146,MSLV
238005.00715789464,2024-05-17T14:16:56.197Z,43.2228071,46.0151614,154.822,3.664,3.67,3,146,MSLV
238059.8652631578,2024-05-17T14:16:56.249Z,43.2228052,46.0151606,154.812,3.782,3.66,3,146,MSLV
238114.72336842094,2024-05-17T14:16:56.301Z,43.2228035,46.0151596,154.835,3.754,3.78,3,146,MSLV
238169.58147368408,2024-05-17T14:16:56.353Z,43.2228019,46.0151586,154.838,3.731,3.75,3,146,MSLV
238224.43957894723,2024-05-17T14:16:56.405Z,43.2228005,46.0151576,154.842,3.567,3.73,3,146,MSLV
238279.29768421038,2024-05-17T14:16:56.457Z,43.2227989,46.0151567,154.815,3.537,3.57,3,146,MSLV
238334.15578947353,2024-05-17T14:16:56.509Z,43.2227972,46.0151561,154.814,3.518,3.54,3,146,MSLV
238389.01389473668,2024-05-17T14:16:56.561Z,43.2227956,46.0151556,154.822,3.352,3.52,3,146,MSLV
238443.872,2024-05-17T14:16:56.614Z,43.2227941,46.0151552,154.846,3.279,3.35,3,146,MSLV
238497.9537777778,2024-05-17T14:16:56.669Z,43.2227924,46.015155,154.837,3.303,3.28,3,146,MSLV
238552.03555555557,2024-05-17T14:16:56.724Z,43.2227908,46.0151549,154.849,3.295,3.3,3,146,MSLV
238606.11733333336,2024-05-17T14:16:56.779Z,43.2227891,46.0151549,154.867,3.388,3.29,3,146,MSLV
238660.19911111114,2024-05-17T14:16:56.834Z,43.2227873,46.0151546,154.878,3.508,3.39,3,146,MSLV
238714.28088888893,2024-05-17T14:16:56.889Z,43.2227855,46.0151544,154.91,3.612,3.51,3,146,MSLV
238768.3626666667,2024-05-17T14:16:56.944Z,43.2227837,46.015154,154.953,3.694,3.61,3,146,MSLV
238822.4444444445,2024-05-17T14:16:56.999Z,43.2227822,46.0151536,154.961,3.506,3.69,3,146,MSLV
238876.52622222228,2024-05-17T14:16:57.054Z,43.2227808,46.015153,154.97,3.308,3.51,3,146,MSLV
238930.60800000007,2024-05-17T14:16:57.109Z,43.2227793,46.0151522,154.976,3.258,3.31,3,146,MSLV
238984.68977777785,2024-05-17T14:16:57.164Z,43.2227778,46.0151513,154.956,3.228,3.26,3,146,MSLV
239038.77155555564,2024-05-17T14:16:57.219Z,43.2227763,46.0151507,154.936,3.188,3.23,3,146,MSLV
239092.85333333342,2024-05-17T14:16:57.274Z,43.2227747,46.01515,154.932,3.215,3.19,3,146,MSLV
239146.9351111112,2024-05-17T14:16:57.329Z,43.222773,46.0151496,154.939,3.317,3.22,3,146,MSLV
239201.016888889,2024-05-17T14:16:57.384Z,43.2227713,46.0151493,154.956,3.341,3.32,3,146,MSLV
239255.09866666677,2024-05-17T14:16:57.439Z,43.2227697,46.0151486,155.005,3.438,3.34,3,146,MSLV
239309.18044444456,2024-05-17T14:16:57.494Z,43.2227678,46.0151482,154.999,3.552,3.44,3,146,MSLV
239363.26222222234,2024-05-17T14:16:57.549Z,43.2227661,46.015148,154.979,3.515,3.55,3,146,MSLV
239417.344,2024-05-17T14:16:57.604Z,43.2227642,46.0151478,154.953,3.539,3.52,3,146,MSLV
239473.8951111111,2024-05-17T14:16:57.659Z,43.2227626,46.0151474,154.883,3.4,3.54,3,146,MSLV
239530.4462222222,2024-05-17T14:16:57.714Z,43.2227609,46.0151467,154.869,3.451,3.4,3,146,MSLV
239586.9973333333,2024-05-17T14:16:57.769Z,43.2227592,46.0151463,154.875,3.449,3.45,3,146,MSLV
239643.5484444444,2024-05-17T14:16:57.824Z,43.2227575,46.0151458,154.894,3.453,3.45,3,146,MSLV
239700.0995555555,2024-05-17T14:16:57.879Z,43.2227559,46.0151452,154.9,3.431,3.45,3,146,MSLV
239756.6506666666,2024-05-17T14:16:57.934Z,43.2227543,46.0151445,154.901,3.433,3.43,3,146,MSLV
239813.2017777777,2024-05-17T14:16:57.989Z,43.2227527,46.0151438,154.896,3.419,3.43,3,146,MSLV
239869.7528888888,2024-05-17T14:16:58.044Z,43.2227509,46.0151429,154.909,3.592,3.42,3,146,MSLV
239926.3039999999,2024-05-17T14:16:58.099Z,43.222749,46.0151424,154.921,3.71,3.59,3,146,MSLV
239982.85511111098,2024-05-17T14:16:58.154Z,43.2227475,46.015142,154.935,3.494,3.71,3,146,MSLV
240039.40622222208,2024-05-17T14:16:58.209Z,43.2227457,46.0151414,154.935,3.528,3.49,3,146,MSLV
240095.95733333318,2024-05-17T14:16:58.264Z,43.222744,46.0151406,154.95,3.606,3.53,3,146,MSLV
240152.50844444428,2024-05-17T14:16:58.319Z,43.2227422,46.0151398,154.94,3.636,3.61,3,146,MSLV
240209.05955555537,2024-05-17T14:16:58.374Z,43.2227405,46.0151392,154.93,3.547,3.64,3,146,MSLV
240265.61066666647,2024-05-17T14:16:58.429Z,43.2227389,46.0151384,154.922,3.47,3.55,3,146,MSLV
240322.16177777757,2024-05-17T14:16:58.484Z,43.2227371,46.0151375,154.869,3.555,3.47,3,146,MSLV
240378.71288888867,2024-05-17T14:16:58.539Z,43.2227353,46.0151364,154.841,3.707,3.55,3,146,MSLV
240435.264,2024-05-17T14:16:58.594Z,43.2227335,46.0151355,154.854,3.776,3.71,3,146,MSLV
240492.983,2024-05-17T14:16:58.659Z,43.2227317,46.0151347,154.876,3.74,3.78,3,146,MSLV
240550.70200000002,2024-05-17T14:16:58.724Z,43.22273,46.0151341,154.903,3.732,3.74,3,146,MSLV
240608.42100000003,2024-05-17T14:16:58.789Z,43.2227282,46.0151334,154.914,3.726,3.73,3,146,MSLV
240666.14000000004,2024-05-17T14:16:58.855Z,43.2227264,46.0151328,154.902,3.704,3.73,3,146,MSLV
240723.85900000005,2024-05-17T14:16:58.920Z,43.2227244,46.0151326,154.927,3.773,3.7,3,146,MSLV
240781.57800000007,2024-05-17T14:16:58.985Z,43.2227226,46.0151321,154.936,3.767,3.77,3,146,MSLV
240839.29700000008,2024-05-17T14:16:59.051Z,43.2227189,46.015131,154.936,3.766,3.77,3,146,MSLV
240897.0160000001,2024-05-17T14:16:59.116Z,43.2227171,46.0151305,154.936,3.769,3.77,3,146,MSLV
240954.7350000001,2024-05-17T14:16:59.181Z,43.2227154,46.0151298,154.923,3.67,3.77,3,146,MSLV
241012.4540000001,2024-05-17T14:16:59.247Z,43.2227138,46.015129,154.917,3.633,3.67,3,146,MSLV
241070.17300000013,2024-05-17T14:16:59.312Z,43.2227121,46.0151282,154.929,3.629,3.63,3,146,MSLV
241127.89200000014,2024-05-17T14:16:59.377Z,43.2227102,46.0151272,154.958,3.788,3.63,3,146,MSLV
241185.61100000015,2024-05-17T14:16:59.443Z,43.2227085,46.0151263,154.955,3.762,3.79,3,146,MSLV
241243.33000000016,2024-05-17T14:16:59.508Z,43.222707,46.0151256,154.974,3.629,3.76,3,146,MSLV
241301.04900000017,2024-05-17T14:16:59.573Z,43.2227053,46.0151247,154.971,3.634,3.63,3,146,MSLV
241358.768,2024-05-17T14:16:59.639Z,43.2227037,46.0151239,154.98,3.57,3.63,3,149,MSLV
241413.3456,2024-05-17T14:16:59.688Z,43.2227019,46.0151231,154.984,3.644,3.57,3,149,MSLV
241467.9232,2024-05-17T14:16:59.738Z,43.2227001,46.0151222,155.003,3.738,3.64,3,149,MSLV
241522.50079999998,2024-05-17T14:16:59.787Z,43.2226983,46.0151215,155.024,3.81,3.74,3,149,MSLV
241577.07839999997,2024-05-17T14:16:59.837Z,43.2226965,46.0151207,155.009,3.765,3.81,3,149,MSLV
241631.65599999996,2024-05-17T14:16:59.886Z,43.2226946,46.0151199,155.008,3.809,3.77,3,149,MSLV
241686.23359999995,2024-05-17T14:16:59.936Z,43.2226928,46.0151189,154.996,3.871,3.81,3,149,MSLV
241740.81119999994,2024-05-17T14:16:59.985Z,43.222691,46.0151178,154.99,3.907,3.87,3,149,MSLV
241795.38879999993,2024-05-17T14:17:00.035Z,43.2226892,46.0151165,154.971,3.983,3.91,3,149,MSLV
241849.96639999992,2024-05-17T14:17:00.084Z,43.2226873,46.0151149,154.96,4.127,3.98,3,149,MSLV
241904.5439999999,2024-05-17T14:17:00.134Z,43.2226856,46.0151131,154.922,4.201,4.13,3,149,MSLV
241959.1215999999,2024-05-17T14:17:00.183Z,43.2226836,46.0151116,154.941,4.353,4.2,3,149,MSLV
242013.6991999999,2024-05-17T14:17:00.233Z,43.2226817,46.0151109,154.97,4.249,4.35,3,149,MSLV
242068.27679999988,2024-05-17T14:17:00.282Z,43.2226798,46.0151101,155.01,4.105,4.25,3,149,MSLV
242122.85439999987,2024-05-17T14:17:00.332Z,43.2226777,46.0151098,155.007,4.049,4.11,3,149,MSLV
242177.43199999986,2024-05-17T14:17:00.381Z,43.2226756,46.0151094,154.987,4.038,4.05,3,149,MSLV
